Unique Id; Longitude; Latitude
2103;-2.3e-05;-106.345616
2104;4.150512;-95.791126
2105;9.712159;-90.03487
2106;9.815839;-89.924525
2107;10.580373;-89.110847
2108;-0.771652;-100.760675
2109;-4.6609;-104.606755
2110;-5.057198;-105.000082
2111;-10.00002;-110.0
2112;-0.464871;-99.999975
2113;-10.00002;-100.0
2114;-0.332648;-99.672112
2115;-5.057193;-95.000077
2116;-10.00003;-90.0
2117;-2e-05;-98.847324
2118;-40.000031;30.00001
2119;-37.447048;32.766406
2120;-40.000031;40.0
2121;3.852023;-89.238471
2122;5.507492;-88.911194
2123;9.091241;-88.188456
2124;9.224633;-88.16147
2125;10.035783;-87.997368
2126;-0.9;-81.800003
2127;-4.788574;-85.266832
2128;-10.00001;-80.0
2129;-2e-05;-43.12393
2130;-1.247198;-121.229468
2131;-5.057211;-125.000075
2132;-0.984025;-119.999949
2133;-8.281899;-119.999911
2134;-0.811432;-119.200154
2135;-5.057209;-115.000093
2136;-6.029302;-114.025248
2137;-1.1e-05;-115.440464
2138;-7.228073;-117.177099
2139;-4.461924;-109.999762
2140;-3.208259;-106.833556
2141;-5.921585;-104.133256
2142;-5.057212;-165.000076
2143;-8.621308;-159.999928
2144;-5.057202;-155.000086
2145;-7.438883;-152.611652
2146;-8.371354;-158.338438
2147;-6.982318;-149.999853
2148;-5.057212;-145.000076
2149;-5.607362;-144.448369
2150;-5.917606;-144.137248
2151;-1.8e-05;-142.059048
2152;-3.659878;-143.614315
2153;-6.313256;-146.25968
2154;-5.126446;-139.999747
2155;-4.289064;-135.762052
2156;-5.057212;-135.000076
2157;-3.898935;-133.851317
2158;-3.106714;-129.999839
2159;-2.573621;-127.462729
2160;-8.748124;-121.277273
2161;-37.307559;32.917555
2162;-39.619918;40.000161
2163;-39.708321;40.316094
2164;-40.035119;41.643798
2165;-41.676397;48.503203
2166;-41.927764;50.00116
2167;-42.287242;52.143375
2168;-43.055887;57.271472
2169;-43.304309;60.001996
2170;-43.611832;63.382116
2171;-43.751235;66.650615
2172;-43.805498;70.002287
2173;-43.829487;73.588791
2174;-43.645016;76.745475
2175;-43.454706;80.002084
2176;-43.35685;81.676613
2177;-43.18162;82.981204
2178;-42.543969;87.728548
2179;-5.476113;165.420018
2180;-42.23885;90.001362
2181;-41.887056;91.769259
2182;-41.227299;95.084778
2183;-40.0;100.0
2184;-4.45037;179.652283
2185;0.55095;176.550323
2186;2.28031;176.619034
2187;4.55862;173.230576
2188;-2.51202;177.523697
2189;-3.893067;176.154487
2190;-5.01929;175.037918
2191;-7.51691;172.533264
2192;-2.51188;-177.523956
2193;-5.01902;-175.038376
2194;-7.5167;-172.53363
2195;-2e-05;-174.999985
2196;-2e-05;-171.651607
2197;-8.801022;-161.223289
2198;-5.057194;64.999922
2199;-9.8713;69.868649
2200;-15.170372;-85.000191
2201;-20.000031;-90.0
2202;-20.000031;-80.0
2203;-11.577238;-33.21156
2204;-13.00001;-36.200001
2205;-8.109756;-31.512206
2206;-10.018931;-102.574517
2207;-15.170377;-95.000196
2208;-19.146884;-99.099237
2209;-20.000031;-100.0
2210;-45.404296;-24.889703
2211;-50.000011;-20.0
2212;-40.000031;-40.0
2213;-35.385748;-34.999952
2214;-40.0;-100.0
2215;-40.000031;-90.0
2216;-35.385732;-104.99997
2217;-30.000019;-100.0
2218;-35.385738;-94.999966
2219;-33.150737;-92.898062
2220;-30.000019;-90.0
2221;-45.404586;-94.890067
2222;-50.000011;-100.0
2223;-50.000011;-90.0
2224;-45.404002;-84.889418
2225;-50.000011;-80.0
2226;-40.074014;-86.534649
2227;-36.32364;-89.998445
2228;-38.311543;-88.170371
2229;-35.385724;-84.999981
2230;-30.000019;-80.0
2231;-32.999969;-72.0
2232;-46.500061;-76.499992
2233;-43.62946;-83.240649
2234;-47.119428;-79.998263
2235;-39.999989;-50.0
2236;-39.957852;-51.105573
2237;-39.884902;-53.019646
2238;-39.358466;-50.621264
2239;-38.321719;-51.625271
2240;-45.637472;-55.149009
2241;-45.403763;-44.889142
2242;-33.923941;36.390732
2243;-33.531674;40.001497
2244;-33.128881;42.877815
2245;-32.274806;47.907613
2246;-31.837263;50.000779
2247;-31.534945;51.411781
2248;-30.049303;57.364325
2249;-29.435367;59.490777
2250;-29.331437;59.850753
2251;-27.197748;66.312974
2252;-17.987671;86.626244
2253;-17.784093;86.989716
2254;-17.784091;86.98972
2255;-38.484336;-49.914959
2256;-36.039396;-49.777778
2257;-30.50005;-49.5
2258;-35.377929;-44.991482
2259;-40.000031;-140.0
2260;-50.000011;-140.0
2261;-45.403123;-134.888422
2262;-39.999989;-150.0
2263;-40.0;-130.0
2264;-35.385761;-144.99996
2265;-35.385732;-134.999989
2266;-45.402617;-124.887876
2267;-50.000011;-120.0
2268;-40.000031;-120.0
2269;-35.385749;-124.999954
2270;-45.402781;-114.888041
2271;-50.000011;-110.0
2272;-40.000031;-110.0
2273;-35.385742;-114.999981
2274;-45.405222;-104.890755
2275;-13.09716;95.061127
2276;34.656029;28.881212
2277;34.799999;23.00001
2278;33.907783;29.695964
2279;-49.999969;100.0
2280;31.699989;32.099991
2281;30.99999;32.166691
2282;36.200008;27.200001
2283;-45.40257;105.112157
2284;-49.999969;110.0
2285;33.299999;22.0
2286;36.299999;21.700001
2287;35.999989;30.00001
2288;36.699989;31.0
2289;-40.000031;110.0
2290;-35.385731;95.000043
2291;-31.566193;91.440519
2292;-45.402565;115.112197
2293;-50.000011;120.0
2294;-40.000031;120.0
2295;-37.635475;107.437815
2296;-35.500019;118.0
2297;-45.404794;125.109686
2298;-50.000011;129.999985
2299;-40.000031;129.999985
2300;-38.700001;141.0
2301;-45.39327;135.102226
2302;-50.000011;140.0
2303;-40.000031;160.0
2304;-34.000061;151.500015
2305;-40.57091;160.519713
2306;-46.000061;165.600006
2307;-40.50005;172.0
2308;-38.794085;166.669021
2309;-38.168245;169.311381
2310;-37.000031;174.0
2311;-40.54579;159.512701
2312;-45.080437;155.463787
2313;-50.000011;150.000015
2314;-40.557954;160.000335
2315;-50.000011;160.0
2316;-36.963568;160.001557
2317;-35.615807;160.002249
2318;-34.561873;160.002337
2319;-33.482453;160.00178
2320;-37.721995;162.468474
2321;-36.192813;164.125491
2322;-34.86933;165.521158
2323;-34.631028;165.740351
2324;-32.526822;167.675809
2325;-40.000031;-170.0
2326;-45.110439;-174.562988
2327;-49.999969;-180.0
2328;-50.000011;-170.0
2329;-45.403095;-164.88839
2330;-50.000011;-160.000015
2331;-16.761683;-6.61368
2332;-10.001957;69.736061
2333;-10.028146;76.167593
2334;-17.784086;86.989713
2335;-17.784088;86.989709
2336;-13.552116;172.788464
2337;-14.028382;173.162341
2338;-14.18174;173.28273
2339;-15.313071;174.27643
2340;-9.48025;174.657211
2341;-9.268481;176.351654
2342;-4.45207;171.561768
2343;-6.007553;-144.61976
2344;1.8099;-107.018467
2345;-10.02672;-146.362583
2346;-11.357549;-128.707197
2347;-10.035808;-124.872006
2348;-15.170364;-115.000213
2349;-20.000031;-110.0
2350;-15.170372;-105.000191
2351;-11.928903;-101.837121
2352;-16.801175;-99.999482
2353;-25.276675;-105.00015
2354;-22.275078;-97.853884
2355;-25.276642;-95.000175
2356;-20.017294;-98.752722
2357;-26.341534;-96.127393
2358;-25.276666;-85.00016
2359;-20.200001;-70.800011
2360;-25.998705;-76.035233
2361;-29.6;-72.800003
2362;-20.024629;-37.627382
2363;-20.000031;-39.5
2364;-14.630751;-34.765853
2365;-25.151627;-34.867788
2366;-20.028919;-12.088702
2367;-23.154003;-7.024768
2368;-31.816158;171.81613
2369;-34.000031;174.0
2370;-31.952687;171.020711
2371;-34.400009;172.300003
2372;-27.15074;172.331772
2373;-26.209705;173.054024
2374;-24.26379;174.547531
2375;-21.345131;176.665008
2376;-30.09355;174.999542
2377;-30.00001;180.0
2378;-31.589899;173.134308
2379;-33.090292;163.503757
2380;-33.901588;179.762512
2381;-37.80003;179.5
2382;-26.587879;173.684845
2383;-24.20343;179.322601
2384;-25.51862;-177.665772
2385;-28.785589;-175.879013
2386;-27.44965;-171.856384
2387;-35.10231;-175.307083
2388;-30.09355;-175.000473
2389;-35.38574;-164.999981
2390;-40.000031;-160.000015
2391;-35.385746;-154.999974
2392;-43.999989;146.0
2393;-39.825926;151.264801
2394;-50.000011;169.999985
2395;-47.000011;169.5
2396;-45.402652;95.112083
2397;-41.887082;91.769284
2398;-50.000038;80.000008
2399;-45.403936;85.110657
2400;-42.543883;87.728625
2401;-43.181606;82.981191
2402;-40.000031;80.000008
2403;-42.238899;90.001362
2404;-49.999969;50.0
2405;-40.000031;50.0
2406;-45.403717;55.110896
2407;-40.0;60.0
2408;-49.999969;59.999981
2409;-50.000011;69.999992
2410;-45.4053;65.10914
2411;-40.000031;69.999977
2412;-45.403632;75.111012
2413;-50.000011;30.00001
2414;-45.403779;35.11083
2415;-50.000011;40.0
2416;-45.405198;45.109251
2417;-60.000019;-90.0
2418;-60.000019;-80.0
2419;-55.431382;-84.751484
2420;-51.916791;-81.643056
2421;-60.000061;-70.000008
2422;-52.185016;-79.998127
2423;-55.885253;-65.272881
2424;-53.709567;-63.179808
2425;-60.000019;-50.0
2426;-30.082626;-94.416891
2427;-32.20002;-51.799999
2428;-27.800011;-47.89999
2429;-32.822389;-47.356145
2430;-33.952477;-46.312911
2431;-30.365889;-45.629985
2432;-30.26723;-43.779978
2433;-27.961886;-42.258376
2434;-26.938238;-43.391528
2435;-25.772517;-44.676653
2436;-23.685852;-39.675799
2437;-21.305723;-38.328001
2438;-35.385733;45.000013
2439;-30.00001;50.0
2440;-24.402718;54.972874
2441;-35.385737;55.00004
2442;-23.185881;53.8886
2443;-35.38574;65.00002
2444;-35.385723;75.000019
2445;-33.935103;83.619388
2446;-35.385723;85.000053
2447;-32.844219;87.38387
2448;-32.086063;90.000877
2449;-30.083289;95.547024
2450;-28.425255;103.394151
2451;-33.000011;152.25
2452;-27.150021;153.800003
2453;-34.631854;165.251864
2454;-36.559744;167.460428
2455;-39.753015;171.138654
2456;-23.83028;165.163405
2457;-22.400021;166.300003
2458;-45.404774;-14.890288
2459;-50.000011;-9.99999
2460;-45.404913;-4.890413
2461;-47.364094;-2.805321
2462;-50.000011;0.0
2463;-28.169474;2.015442
2464;-25.976514;4.328679
2465;-35.385752;5.000065
2466;-30.076838;5.891537
2467;-31.368533;8.741226
2468;-31.926966;10.000811
2469;-45.403823;-34.889192
2470;-45.403531;-154.888896
2471;-50.000038;-150.0
2472;-45.402345;-144.887574
2473;60.099979;29.4
2474;56.39999;17.0
2475;57.999989;5.94999
2476;57.949989;8.05
2477;55.056409;2.319595
2478;53.499981;0.40001
2479;58.275063;0.48291
2480;58.39999;-2.0
2481;60.199989;4.20001
2482;57.29998;-1.40001
2483;58.700001;-3.3333
2484;63.0;6.29999
2485;51.099979;2.1
2486;51.599991;1.24999
2487;51.900002;2.89999
2488;51.599991;0.0
2489;51.999989;3.89999
2490;50.099979;-3.99999
2491;50.26274;-0.343372
2492;44.999981;36.400009
2493;45.599991;-1.25
2494;45.099998;-0.65001
2495;37.953292;-13.970532
2496;37.359059;-14.37039
2497;35.497965;-15.507861
2498;43.89999;-8.5
2499;39.450328;-59.471984
2500;35.454079;-66.514644
2501;35.102692;-67.057105
2502;34.74248;-67.61319
2503;34.519732;-67.957063
2504;34.222478;-68.415954
2505;33.787237;-69.087867
2506;33.557578;-69.424533
2507;32.994879;-70.214579
2508;32.419173;-71.022887
2509;32.349267;-71.121037
2510;32.083079;-71.494774
2511;32.075188;-71.505852
2512;31.505195;-72.30614
2513;31.222889;-72.693338
2514;30.965811;-73.024791
2515;30.317441;-73.860738
2516;30.072619;-74.17639
2517;29.74455;-74.599372
2518;29.733854;-74.613162
2519;29.647662;-74.72429
2520;28.936894;-75.640689
2521;28.389338;-76.304204
2522;27.79767;-77.010968
2523;27.723457;-77.099617
2524;27.603527;-77.242877
2525;27.117557;-77.823381
2526;27.084471;-77.862903
2527;27.050512;-77.903468
2528;51.333271;-9.6
2529;37.301611;-11.303149
2530;37.061436;-11.644486
2531;35.64442;-13.634213
2532;36.599979;-6.59999
2533;37.680194;-67.843939
2534;37.528616;-68.372666
2535;37.138166;-69.734612
2536;37.128494;-69.768352
2537;37.096413;-69.880256
2538;36.999946;-70.216746
2539;36.971386;-70.316368
2540;36.960391;-70.354721
2541;36.835788;-70.789354
2542;36.644392;-71.456972
2543;36.465415;-72.081269
2544;36.320927;-72.585266
2545;36.219534;-72.938939
2546;36.08281;-73.415852
2547;35.964391;-73.828915
2548;35.795263;-74.418859
2549;35.774598;-74.490943
2550;35.693747;-74.772962
2551;35.603964;-75.086139
2552;14.42219;85.15561
2553;20.999981;88.0
2554;12.99999;88.0
2555;16.0;82.0
2556;38.593353;25.928524
2557;-40.706893;10.000419
2558;-50.000011;9.99999
2559;-40.448246;10.419834
2560;-45.404783;15.109741
2561;-50.000011;19.99999
2562;-40.023665;11.108325
2563;-45.404274;25.110296
2564;-55.430045;-34.749952
2565;-46.134348;0.002328
2566;-44.212492;3.945266
2567;-41.57362;8.594954
2568;-45.404945;5.109561
2569;-50.860833;-62.869371
2570;-52.40004;-68.0
2571;-48.383513;-60.205307
2572;-46.958377;-60.386309
2573;-44.92503;-55.989882
2574;-43.917447;-56.949474
2575;-55.430255;-44.750181
2576;-49.999969;180.0
2577;-43.903431;179.729004
2578;-46.048458;177.231567
2579;-43.000011;149.0
2580;-7.18614;-31.06307
2581;29.569449;-11.825718
2582;28.299999;-15.3
2583;28.89999;-16.1
2584;4.359056;-29.222931
2585;-3.2547;-32.849103
2586;4.861159;-29.829339
2587;-3.172097;-32.983948
2588;35.00422;-20.181317
2589;36.400002;15.19999
2590;37.699989;15.9
2591;38.900002;9.65
2592;41.019981;9.99999
2593;38.799999;15.4
2594;38.900002;0.75
2595;36.599979;-2.1
2596;19.749492;-68.897283
2597;19.428824;-67.180783
2598;19.353207;-66.776013
2599;19.306387;-66.525394
2600;19.304761;-66.516688
2601;19.290742;-66.441647
2602;19.281453;-66.391923
2603;19.268636;-66.323318
2604;19.26173;-66.286349
2605;19.250683;-66.227216
2606;25.302566;-54.686657
2607;23.43072;-58.675801
2608;19.455396;-66.248405
2609;19.416615;-66.317474
2610;19.394897;-66.356154
2611;19.35889;-66.420283
2612;19.335761;-66.461476
2613;19.301432;-66.522616
2614;19.223688;-66.661078
2615;19.144373;-66.80234
2616;19.012114;-67.037893
2617;18.512993;-67.823226
2618;18.616535;-66.813744
2619;18.623073;-66.75
2620;18.643947;-66.546488
2621;18.646236;-66.524177
2622;18.674707;-66.2466
2623;18.679558;-66.199309
2624;18.680945;-66.185781
2625;18.681541;-66.179977
2626;18.682013;-66.175375
2627;18.682194;-66.173609
2628;18.682308;-66.172497
2629;18.682474;-66.170878
2630;18.682568;-66.169962
2631;18.682725;-66.168427
2632;18.460721;-67.905812
2633;18.048055;-67.441566
2634;17.935758;-67.315233
2635;17.885941;-67.259188
2636;17.823999;-67.189505
2637;25.999993;-91.672114
2638;26.000001;-94.242283
2639;26.184363;-91.691401
2640;26.241298;-91.904908
2641;26.251538;-91.94331
2642;26.29168;-92.093842
2643;26.931205;-94.492079
2644;27.183646;-95.438739
2645;27.349061;-96.05905
2646;27.370069;-96.137832
2647;27.399591;-96.248537
2648;27.583215;-96.937135
2649;26.184747;-91.2194
2650;26.684624;-91.813008
2651;27.064215;-92.263776
2652;27.798983;-93.136318
2653;28.876736;-94.41616
2654;29.031155;-94.599534
2655;34.143837;-65.802366
2656;35.936294;-68.147938
2657;37.156787;-69.760171
2658;37.220622;-69.847791
2659;37.491006;-70.218918
2660;37.714862;-70.526183
2661;38.037365;-70.968849
2662;38.249021;-71.259367
2663;38.391817;-71.455369
2664;38.515916;-71.625706
2665;38.639008;-71.794663
2666;38.912918;-72.170631
2667;39.005457;-72.297649
2668;39.142018;-72.485092
2669;39.330451;-72.743735
2670;40.063054;-73.749303
2671;40.088951;-73.784849
2672;26.185033;-90.867827
2673;26.196483;-90.859649
2674;26.723575;-90.483155
2675;27.554195;-89.889858
2676;27.72702;-89.766411
2677;28.223065;-89.412095
2678;28.458758;-89.243743
2679;28.542698;-89.183786
2680;25.916068;-90.558305
2681;25.707784;-89.462069
2682;25.378567;-87.729348
2683;25.319376;-87.41782
2684;25.236669;-86.982521
2685;25.166788;-86.642729
2686;25.000424;-85.886003
2687;24.725787;-84.636783
2688;25.626811;-91.17646
2689;24.685201;-91.621706
2690;24.233418;-91.835334
2691;22.183366;-92.801337
2692;20.532514;-93.53784
2693;18.6;-94.400002
2694;67.400002;13.8
2695;68.399979;16.999981
2696;69.0;42.999989
2697;53.699989;-0.2
2698;55.5;-6.1
2699;55.416988;-7.49999
2700;55.89999;-4.99999
2701;53.599991;-3.40001
2702;51.199989;-3.09999
2703;53.89999;8.24999
2704;53.699982;9.50001
2705;57.799992;10.73329
2706;54.999981;13.89998
2707;62.349991;19.999981
2708;59.999989;21.400009
2709;64.999977;23.00001
2710;-40.031843;172.54623
2711;-40.300011;173.899994
2712;30.950001;32.166698
2713;10.300432;-80.060487
2714;10.775912;-80.112737
2715;9.849424;-81.153317
2716;9.791038;-79.900035
2717;9.827884;-79.900031
2718;11.456051;-77.810193
2719;13.668205;-74.970777
2720;15.641913;-72.281979
2721;16.455011;-71.173975
2722;9.92893;-79.900023
2723;10.54654;-79.554935
2724;10.655358;-79.494133
2725;13.975963;-77.638752
2726;15.025452;-77.029791
2727;9.59992;-79.900051
2728;9.24998;-79.667
2729;9.19999;-79.667
2730;9.092318;-79.637032
2731;9.092074;-79.636964
2732;-16.74704;85.497688
2733;-23.7602;95.789612
2734;6.19835;85.947929
2735;17.408638;65.813442
2736;22.700001;60.39999
2737;-47.750038;-65.400009
2738;-36.900009;-73.900002
2739;-51.880123;-75.258438
2740;-53.442098;-73.084286
2741;-53.900002;-71.099998
2742;24.599979;63.300011
2743;26.4;56.400009
2744;23.959898;-88.449885
2745;22.946818;-87.183535
2746;22.712478;-86.89061
2747;22.218205;-86.272769
2748;22.122956;-86.153707
2749;22.089123;-86.111415
2750;16.20001;54.199989
2751;22.29999;-97.0
2752;-16.000019;122.999977
2753;-11.00001;122.300003
2754;-13.20003;127.0
2755;-10.60001;129.999985
2756;-12.2;130.800003
2757;-8.31671;127.449982
2758;-8.9;132.0
2759;-10.5;131.800003
2760;-12.00002;137.600006
2761;-13.00002;141.199997
2762;-38.900028;142.300003
2763;-41.999981;144.0
2764;-39.000011;144.300003
2765;-39.612946;149.702983
2766;-39.16703;146.432999
2767;-37.999969;144.899994
2768;-43.700008;173.800003
2769;-40.000031;178.0
2770;-36.250031;176.899994
2771;-36.699982;175.199997
2772;-35.30003;175.199997
2773;-39.000019;173.75
2774;-41.999981;171.000015
2775;-46.000038;171.000015
2776;-21.0;166.0
2777;-19.299999;163.699997
2778;-19.54023;170.76619
2779;-18.172675;171.910596
2780;-16.029779;173.703827
2781;-12.47969;176.540115
2782;-20.787189;173.282684
2783;-36.300011;173.700012
2784;21.166691;-157.669962
2785;21.168309;-157.354203
2786;21.172853;-156.467826
2787;21.173268;-156.386704
2788;21.173932;-156.257199
2789;19.91424;-133.208176
2790;17.029531;-116.107199
2791;16.245493;-112.569842
2792;7.224397;-82.331631
2793;21.166716;-157.669946
2794;21.333925;-157.319904
2795;32.096144;-126.597801
2796;33.460163;-118.972704
2797;33.469294;-118.915708
2798;33.538996;-118.480642
2799;33.555033;-118.380548
2800;33.589075;-118.168064
2801;33.598132;-118.111527
2802;21.166734;-157.669934
2803;21.217839;-157.593555
2804;21.235611;-157.566994
2805;21.326817;-157.430681
2806;21.444573;-157.254688
2807;25.674253;-150.699246
2808;37.530297;-123.467077
2809;21.166679;-157.66997
2810;21.076391;-157.463342
2811;20.668951;-156.530901
2812;20.657764;-156.505299
2813;20.513119;-156.174273
2814;20.363659;-155.832228
2815;20.222286;-155.50869
2816;20.213374;-155.488294
2817;20.176135;-155.40307
2818;20.160143;-155.366473
2819;21.229731;-157.821437
2820;21.239653;-157.84527
2821;21.250218;-157.87065
2822;21.25841;-157.89033
2823;21.292085;-157.971225
2824;21.292114;-157.971296
2825;21.459394;-158.373142
2826;21.826872;-159.255912
2827;22.060452;-159.817029
2828;26.92979;-173.060913
2829;19.442501;167.493771
2830;19.425038;167.491878
2831;-10.00002;152.5
2832;-5.2;152.600006
2833;-6.70001;156.199997
2834;-3.91301;176.166687
2835;-7.090659;178.163198
2836;-13.65114;179.006592
2837;-11.21892;176.574539
2838;-13.51252;173.80571
2839;-15.77494;170.984085
2840;-9.00002;137.0
2841;-10.55001;142.132996
2842;-3.00001;131.399994
2843;2.00001;128.150009
2844;-3.70002;125.099991
2845;12.19998;110.100021
2846;6.99999;97.0
2847;-8.00003;125.699997
2848;-7.25;116.200012
2849;-6.30001;122.600014
2850;-9.10004;121.500023
2851;-5.5;121.000023
2852;-5.9;119.199997
2853;3.951257;125.683429
2854;4.818494;124.587151
2855;5.70001;125.800018
2856;-1.50003;107.300003
2857;-3.59999;110.699982
2858;-5.9;111.899979
2859;-5.40003;116.949997
2860;-7.50001;113.0
2861;-9.10002;115.600014
2862;1.19997;125.5
2863;18.99999;120.0
2864;16.951495;112.045633
2865;16.378363;111.810952
2866;17.0;119.399979
2867;48.999989;141.0
2868;45.099991;140.199997
2869;42.700001;133.699997
2870;42.237856;135.456145
2871;42.026683;136.258603
2872;41.200001;139.399994
2873;31.4;128.899994
2874;34.200001;127.600014
2875;33.545747;126.539677
2876;34.400009;125.599991
2877;34.29998;130.100006
2878;33.75;131.899994
2879;35.0;129.199997
2880;41.89999;141.25
2881;39.226834;133.018924
2882;36.400009;129.999985
2883;48.324955;160.925391
2884;50.23827;170.203873
2885;41.900002;143.300003
2886;50.16803;173.613434
2887;32.400009;132.399994
2888;29.081404;124.891693
2889;54.74388;-165.306965
2890;54.140719;-164.471812
2891;55.57799;-167.555177
2892;56.697578;-171.665955
2893;57.999989;-178.0
2894;59.853113;-168.734363
2895;64.273434;-168.039477
2896;52.857194;-176.955355
2897;62.09996;-180.0
2898;64.900009;-179.199997
2899;62.09996;180.0
2900;54.700001;163.100006
2901;56.200001;139.699997
2902;52.430644;173.759758
2903;53.583821;-152.324387
2904;51.619033;-136.903227
2905;37.664338;-122.924401
2906;37.584699;-122.978904
2907;37.339531;-123.146693
2908;37.174087;-123.259919
2909;32.266783;-126.49122
2910;19.993128;-133.170233
2911;48.523231;-125.0775
2912;48.7315;-125.771735
2913;50.987425;-129.506272
2914;52.48804;-131.990444
2915;54.618267;-133.694628
2916;52.489711;-129.468423
2917;53.74368;-130.66788
2918;23.834352;-82.478263
2919;23.25;-82.199997
2920;24.391835;-82.14891
2921;24.409788;-82.041185
2922;24.410125;-82.039166
2923;24.446362;-81.821732
2924;24.686452;-82.699997
2925;24.99218;-82.699997
2926;26.429254;-82.699997
2927;26.506344;-82.699997
2928;26.694491;-82.699997
2929;25.095514;-83.465154
2930;25.667776;-84.015571
2931;25.800374;-84.143107
2932;26.912681;-85.212955
2933;27.539594;-85.784382
2934;28.156421;-86.33984
2935;28.3392;-86.504434
2936;29.247593;-87.32245
2937;29.340189;-87.405834
2938;25.454244;-84.292768
2939;25.786335;-84.751024
2940;26.419677;-85.624981
2941;26.563871;-85.824343
2942;27.430348;-87.054878
2943;27.908342;-87.733706
2944;28.115972;-88.028572
2945;28.698213;-88.855447
2946;25.160346;-84.431562
2947;25.866562;-85.852902
2948;26.280262;-86.685522
2949;26.367069;-86.860231
2950;26.617954;-87.365165
2951;27.029796;-88.194044
2952;27.228111;-88.638688
2953;27.783023;-89.892997
2954;27.998829;-90.380801
2955;28.409433;-91.308919
2956;28.51575;-91.549236
2957;28.645657;-91.842874
2958;28.782346;-92.151842
2959;28.895357;-92.40729
2960;29.253643;-93.217151
2961;29.453137;-93.668081
2962;29.513837;-93.805285
2963;28.827325;-85.731642
2964;27.976302;-85.766496
2965;27.712524;-85.777299
2966;26.384172;-85.831703
2967;26.305916;-85.834908
2968;23.337293;-85.949191
2969;28.285723;-88.765855
2970;28.133407;-88.696507
2971;26.245536;-87.836978
2972;23.168353;-86.499046
2973;22.75162;-86.321046
2974;22.377314;-86.161167
2975;-2.623556;-105.370301
2976;-17.71505;-173.056183
2977;-18.1992;172.495941
2978;22.739854;-87.917277
2979;22.72326;-87.874276
2980;22.310751;-86.805301
2981;22.222932;-86.577729
2982;22.160959;-86.417132
2983;22.080908;-86.20969
2984;22.052018;-86.134825
2985;22.039692;-86.102882
2986;32.617074;-117.266513
2987;40.083383;-73.784669
2988;40.054956;-73.758424
2989;39.249887;-73.015124
2990;38.725679;-72.531136
2991;38.693075;-72.501034
2992;38.179348;-72.026723
2993;38.138416;-71.988932
2994;38.040445;-71.898477
2995;38.016856;-71.876699
2996;37.78207;-71.659927
2997;37.683386;-71.568814
2998;36.489828;-70.475155
2999;36.11674;-70.136317
3000;36.053752;-70.079112
3001;36.019077;-70.04762
3002;33.589284;-67.841452
3003;33.247357;-67.531357
3004;0.013544;-38.160366
3005;39.418389;-73.804768
3006;39.375304;-73.805069
3007;39.274994;-73.805771
3008;39.014638;-73.807591
3009;38.059244;-73.81427
3010;36.893885;-73.822417
3011;36.670939;-73.823975
3012;36.359276;-73.826154
3013;36.351526;-73.826208
3014;35.226637;-73.834072
3015;35.05452;-73.835233
3016;34.144054;-73.840135
3017;28.697663;-73.867852
3018;27.151581;-73.874349
3019;25.173105;-73.882663
3020;23.781974;-73.887417
3021;22.548591;-73.891521
3022;21.625943;-73.894591
3023;21.226211;-73.895921
3024;21.01123;-73.896637
3025;20.346193;-73.89885
3026;20.238244;-73.899209
3027;20.180751;-73.8994
3028;20.178699;-73.899407
3029;40.086821;-73.784781
3030;40.059546;-73.753254
3031;39.29359;-72.867906
3032;38.967753;-72.49128
3033;38.829424;-72.331389
3034;38.708873;-72.192048
3035;38.393126;-71.827085
3036;38.369663;-71.799965
3037;38.238648;-71.648528
3038;38.04981;-71.430255
3039;37.880559;-71.234622
3040;37.123199;-70.359211
3041;37.090505;-70.32142
3042;36.780311;-69.962876
3043;36.715366;-69.887807
3044;35.104889;-68.0306
3045;39.406771;-74.000266
3046;39.137099;-74.078171
3047;38.915293;-74.142248
3048;38.037701;-74.395774
3049;37.70771;-74.491104
3050;37.667372;-74.502757
3051;36.274788;-74.905058
3052;36.030456;-74.975642
3053;35.659248;-75.08288
3054;36.95087;-75.948301
3055;37.297154;-75.281577
3056;37.607594;-74.683864
3057;37.700878;-74.504259
3058;37.778958;-74.353924
3059;37.815161;-74.284221
3060;38.74222;-72.499289
3061;38.871686;-72.250019
3062;39.142682;-71.728249
3063;39.504674;-71.031281
3064;40.284546;-69.529739
3065;35.505408;-75.091949
3066;35.264078;-75.071412
3067;33.628626;-74.932233
3068;31.345206;-74.740166
3069;29.505169;-74.595138
3070;27.739804;-74.456321
3071;25.516926;-74.292167
3072;24.009287;-74.180832
3073;21.667672;-74.016642
3074;21.039763;-73.972725
3075;20.463826;-73.932443
3076;20.288616;-73.920188
3077;20.208337;-73.914573
3078;20.205615;-73.914383
3079;35.596041;-75.086606
3080;35.509321;-74.792567
3081;35.462484;-74.633755
3082;35.393799;-74.400867
3083;35.195085;-73.72709
3084;34.933363;-72.839672
3085;34.892598;-72.701453
3086;34.770294;-72.286757
3087;34.386816;-70.986504
3088;34.277828;-70.616961
3089;34.277624;-70.616268
3090;34.260053;-70.556691
3091;33.936233;-69.517434
3092;33.344359;-67.811019
3093;35.608319;-75.085882
3094;35.766946;-74.817024
3095;35.996541;-74.427879
3096;36.335828;-73.852815
3097;36.477043;-73.613467
3098;37.100002;-72.557602
3099;37.458279;-71.950352
3100;37.473415;-71.924699
3101;37.557543;-71.782107
3102;38.215226;-70.667389
